departamento_id,disciplina,codigo,unidade_responsavel,ementa
420, TERAPIAS COMUNITARIAS E PRATICAS INTEGRATIVAS,DSC0094 ,DEPTO SAUDE COLETIVA ,
420, EPIDEMIOLOGIA ANALITICA,DSC0095 ,DEPTO SAUDE COLETIVA ,"A disciplina ""Epidemiologia para Gestao em Saude II"" esta orientada a compreensao e aquisicao de habilidades nas areas de aplicacao da epidemiologia no ambito da gestao dos servicos de saude, a saber: (1) analise de situacao de saude; (2) identificacao de perfis e fatores de risco e (3) avaliacao epidemiologica de intervencoes. Os conteudos da disciplina fornecem conhecimentos fundamentais para a gestao dos servicos, tendo como base a aplicacao da epidemiologia visando fornecer subsidios para a: identificacao de problemas em saude em nivel coletivo; definicao de prioridades em saude, planejamento, implementacao de acoes de promocao a saude, prevencao e controle de agravos, bem como na avaliacao de intervencoes."
420, ECONOMIA DA SAUDE,DSC0096 ,DEPTO SAUDE COLETIVA ,"Trata da importancia da economia da saude para gestao de servicos e acoes, com destaque para aqueles oferecidos ou regulados pelo Sistema Unico de Saude. Apresenta o Estado da Arte da economia da saude no Brasil, com enfase nas questoes de orcamento e financiamento da saude. Analisa a gestao financeira e a gestao dos fundos de saude e os investimentos do SUS. Apresenta as ferramentas para a realizacao de avaliacoes economicas."
420, TRABALHO DE CONCLUSAO DE CURSO 1,DSC0099 ,DEPTO SAUDE COLETIVA ,"Elaboracao de projeto de pesquisa/artigo/intervencao/relatorio tecnico no modelo introducao, justificativa, metodologia, cronograma e referencias bibliograficas. Aplicacao das normas de producao e apresentacao de trabalhos cientificos. Submissao ao Comite de Etica em pesquisa, quando necessario. Estabelecer formalmente a relacao de orientacao, conforme regulamento e termos de TCC do DSC-UnB.

Leitura e discussao de textos cientificos, objetivando a construcao de um plano de trabalho de conclusao de curso do tema escolhido.

A disciplina tem como finalidade o desenvolvimento de habilidades na busca de informacoes tecnico-cientificas sobre o tema de estudo e a capacitacao na analise critica das informacoes, bem como a construcao de um plano de trabalho de conclusao de curso do tema escolhido para a Saude Coletiva."
420, ANALISE DE POLITICAS DE SAUDE I,DSC0151 ,DEPTO SAUDE COLETIVA ,"Discutir os temas contemporaneos das Politicas Publicas de saude, sejam as brasileiras ou as em perspectiva internacional, bem como realizar analises dos processos de criacao de Politicas Publicas atuais (Formulacao, Implementacao, Avaliacao). Serao abordados os seguintes topicos: A Agenda Internacional para as Politicas Publicas de Saude. O processo de decisao politica e o ciclo de formulacao, implementacao e avaliacao; Atores e arenas do processo decisorio; Formacao de agenda; Formulacao de politica publica e estudo de caso; Tomada de decisao de politicas publicas e estudo de caso; Implementacao de politica publica: teorias, relacoes interorganizacionais, burocratas de nivel de rua e dinamicas locais; Dinamicas de politicas publicas.

Analise do processo de Formulacao, Implementacao e Avaliacao de Politicas Publicas com enfase nos momentos da Formulacao e Implementacao. Pretende-se problematizar a concepcao do ciclo de politicas publicas, apontando para as abordagens alternativas fundadas no estudo da complexa interacao de atores estatais e nao-estatais, por meio da constituicao de subsistemas politicos, que perpassa todas as etapas de construcao de uma politica publica."
420," MIGRACAO, SAUDE E DIREITOS HUMANOS",DSC0159 ,DEPTO SAUDE COLETIVA ,"A situacao da migracao e suas repercussoes sobre a saude. Geopolitica da migracao, Fluxos Migratorios, direitos humanos e politicas de migracao. Saude Global: Analise da situacao de saude, perfil epidemiologico, acesso/atencao a Saude, da populacao de migrantes e refugiados. Modos de vida/trabalho/moradia e processos de saude/doenca/cuidado em grupos migrantes, saude ocupacional, itinerarios terapeuticos. Organizacao, associativismo, resistencia, demandas, lutas e estrategias de cuidado em grupos de migrantes e refugiados."
420, PRATICAS SUPERVISIONADAS EM SAUDE COLETIVA II,DSC0164 ,DEPTO SAUDE COLETIVA ,"Espaco de convergencia, integracao e articulacao dos conteudos curriculares cursados ao longo do curso e da aplicacao dos conhecimentos na pratica, sob supervisao docente e concomitante ao Estagio Supervisionado I. Ao longo da disciplina sao debatidas as diretrizes e a construcao de acoes integrativas em ensino-servico, tendo o cenario pratico do estagio como campo de atuacao e realiza-se atividade no ambito do servico de saude para divulgacao institucional e integracao, em nivel de gestao LOCAL do sistema de saude ou de assistencia social."
420, PRATICAS SUPERVISIONADAS EM SAUDE COLETIVA III,DSC0167 ,DEPTO SAUDE COLETIVA ,"Espaco de convergencia, integracao e articulacao dos conteudos curriculares cursados ao longo do curso e da aplicacao dos conhecimentos na pratica, sob supervisao docente e concomitante ao Estagio Supervisionado I. Ao longo da disciplina sao debatidas as diretrizes e a construcao de acoes integrativas em ensino-servico, tendo o cenario pratico do estagio como campo de atuacao e realiza-se atividade no ambito do servico de saude para divulgacao institucional e integracao, em nivel de gestao CENTRAL do sistema de saude ou de assistencia social."
420, TRABALHO DE CONCLUSAO DE CURSO EM SAUDE COLETIVA 2,DSC0171 ,DEPTO SAUDE COLETIVA ,"O estudante devera desenvolver o projeto de pesquisa proposto em DSC0099 - Trabalho de Conclusao de Curso 1 e redigir o seu produto final, conforme modalidade escolhida (monografia, artigo, intervencao ou relatorio tecnico). Defesa publica dos resultados obtidos durante as Semanas de Defesa de TCC do DSC-UnB."
420, VIGILANCIA EPIDEMIOLOGICA PARTICIPATIVA,DSC0172 ,DEPTO SAUDE COLETIVA ,Participacao de estrategia de vigilancia epidemiologica participativa e aprendizado de conceitos basicos de saude publica e vigilancia em saude.
362, INTRODUCAO A ARQUITETURA E URBANISMO,TAU0002 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Conceitos Fundamentais de arquitetura e urbanismo. A experiencia do espaco. Sociedade, cultura e arquitetura. Funcao, tecnica e estetica producao e uso."
362, METODOS E TECNICAS NA PROJETACAO ARQUITETONICA,TAU0003 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Racionalizacao do processo de projetacao. Organizacao das varias interferentes na resolucao de problemas de edificacao mediante aplicacao de tecnicas disponiveis ( teoria dos conjuntos, analise de sistemas, metodo de caminho critico, teoria dos jogos). Conceito de processos estocasticos. Metodologia de projetacao de edificacoes mediante abordagem de processos sistematizados de analise , sintese  e avaliacao morfologica. Apklicacao dos meios de linguagem das tecnicas de sistematizacao de projeto e sua expressao (matrizes, graficos e modelos)."
362, HISTORIA DA ARQUITETURA E DA ARTE 1,TAU0005 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Historia do urbanismo, da arquitetura e da arte no contexto de seus condicionantes sociais, economicos e politicos, desde os primordios da civilizacao ate o gotico."
362, HISTORIA DA ARQUITETURA E DA ARTE 2,TAU0006 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Historia das cidades, dos edificios e da edificacao na tradicao europeia a partir do inicio do Renascimento na Italia ate o seculo XVIII. Ttransposicao da tradicao tecnico-construtiva e arquitetonica da Europa para as colonias americanas de fala inglesa e francesa."
362, ARQUITERURA E URBANISMO DA SOCIEDADE INDUSTRIAL,TAU0007 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Principios urbanisticos e correntes arquitetonicas, edificios, arquitetos e tecnicas de edificacao desde o seculo XVIII ate a segunda guerra mundial."
362, ARQUITERURA E URBANISMO NO BRASIL CONTEMPORANEO,TAU0008 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Producao e teoria da arquitetura e do urbanismo no Brasil da Republica ate o presente. A Presente disciplina pretende familiarizar os estudantes com a producao e o pensamento arquitetonico corrente no Brasil de meados da decada de 1920 a meados da decada de 1980. Para que possam compreender a formacao de desenvolvimento de vocabulario formal da arquitetura moderna brasileira, assim como localizar os principais paradigmas teoricos que justificam a atuacao dos arquitetos brasileiros neste periodo e sua postura atual."
362, ARQUITERURA E URBANISMO NO BRASIL COLONIA E IMPERIO,TAU0009 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"A producao  arquitetonica e o processo de urbanizacao do descobrimento ate fins do seculo XIX. Arquitetura indigena, venacula e dos imigrantes."
362, ARQUITETURA E URBANISMO DA ATUALIDADE,TAU0011 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Estudo da situacao presente da arquitetura e do urbanismo: producao, pensamento e tendencias."
362, PLANEJAMENTO URBANO,TAU0013 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Introducao a teoria, a pratica e a evolucao historica do planejamento urbano e regional. Planejamento em diferentes sistemas sociais. As teorias do planejamento. A evolucao de politicas de planejamento. A evolucao de politicas de planejamento regional no Brasil. As teorias do crescimento e da organizacao de cidades. de regioes urbanas e de sistema de cidades. Introducao a alguns metodos de analise e de planejamento urbano e regional. Projetacaio de populacao, localizacao de equipamento, perfis urbanos etc."
362, CONFIGURACAO URBANA,TAU0015 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"A disciplina tem como objetivo o espaco urbano considerado como espaco arquitetonico a escala da cidade. Em outras palavras, observa-se o fato fisico dos processos urbanos como espaco tridimensional historico e socialmente usado. Estudo do espaco urbano assim considerado tentando compreende-lo como expressao dos agentes sociais, politicos e economicos que sao responsaveis pelo desenho das cidades em tempos especificos.  A configuracao como um dos aspectos estruturais do espaco urbano arquitetonico que tem objeto as estruturas de formas fisicas, que sao dinamicas e historiucamente definidas. A configuracao do espaco urbano como instrumento de aprendizagem continuo dos individuais: o desempenho cognitivo das morfologias urbanas."
362, ESTETICA E HISTORIA DA ARTE,TAU0025 ,DEPTO TEORIA HISTORIA ARQUIT E URBANISM ,"Reconhecimento, apreciacao e descricao de artefatos esteticamente qualificados. Arte como uma das formas de criacao da natureza propriamente humana. Como praxis historicamente construida."
580, TRAGEDIA GREGA,TEL0004 ,DEPTO TEORIA LITERARIA E LITERATURA ,"O contexto civico e religioso das representacoes da poesia tragica na Atenas classica. A poesia tragica como subgenero da poe sia coral. Estrutura das tragedias. A triade canonica: Esquilo, Sofoclese Euripides. Principais etapas da recepcao da tragedia grega na cultura ocidental: A Poetica de Aristoteles Renascimento Romantismo"
580, OFICINA LITERARIA,TEL0005 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Tecnica de expressao literaria. A composicao em prosa. Estrutura do ensaio, da cronica, do conto, do romance e de outros tipos de composicao em prosa. Recursoslinguisticos e recursos estilisticos da expressao literaria. Trabalhos praticos."
580, LITERATURA PORTUGUESA ,TEL0006 ,DEPTO TEORIA LITERARIA E LITERATURA ,MODERNISMO E LITERATURA  CONTEMPORANEA. ANTECEDENTES E  CARACTERISTI-CAS. A GERACAO DE ORPHEU. A OBRA DE  FERNANDO  PESSOA. A GERACAO DA PRE-SENCA. O NEO-REALISMO E TENDENCIAS ESTETICAS POSTERIORES.
580, LITERATURA PORTUGUESA ,TEL0007 ,DEPTO TEORIA LITERARIA E LITERATURA ,Realismo. Questoes e problematica da conceituacao de realismo. Questao Coimbra. A obra dos autores da geracao de 70. Caracterizacao e valoracao estetica..
580, LITERATURA PORTUGUESA ,TEL0008 ,DEPTO TEORIA LITERARIA E LITERATURA ,Antinomias da Idade Media e do Renascimento. Caracteristicas do Gil Vicente. A poetica de Antonio Ferreira. Caracteristicas da arte classica. A poesia lirica e epica de Camoes. O maneirismo nas artes plasticas e na literatura. A poesia religiosa de Frei Agostinho da Cruz. A literatura de viagens. Estudo de obras representativas do renascimento em Portugal.
580, LITERATURA PORTUGUESA ,TEL0011 ,DEPTO TEORIA LITERARIA E LITERATURA ,"AS TENDENCIAS EUROPEIAS E O SURGIMENTO DO MOVIMENTO ROMANTICO CONTEXTO  HISTORICO ANTECEDENTES E ETAPAS EVOLUTIVAS ESTUDO DE UMA OU MAIS OBRAS REPRESENTATIVAS DO ROMANTISMO PORTUGUES NA POESIA, NA NARRATIVA E/OU NO TEATRO."
580, INTRODUCAO A TEORIA DA LITERATURA,TEL0014 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Introducao aos estudos literarios: natureza e funcao da literatura, Generos literarios. Tecnicas da composicao literaria: estrutura do poema, da narrativa e da peca dramatica. Elementos da linguagem literarias. Analise e critica do texto literario."
580, CRITICA LITERARIA,TEL0016 ,DEPTO TEORIA LITERARIA E LITERATURA ,"TENDENCIAS MODERNAS DA CRITICA LITERARIA: FORMALISMO RUSSO ESCOLA DE PRAGA ESTRUTURALISMO  NEW CRITICISM, HERMENEUTICA DIALETICA ESTRUTURALISMO GENETICO, CRITICA TEMATICA E OUTRAS."
580, LITERATURA BRASILEIRA ,TEL0021 ,DEPTO TEORIA LITERARIA E LITERATURA ,Romantismo: visao estetica e condicionamento historico. Influencias estrangeiras. O significado do indio. Renovacao estilistica.  A ficcao romantica e a formacao do romance brasileiro. A poesia romantica.
580, LITERATURA BRASILEIRA ,TEL0022 ,DEPTO TEORIA LITERARIA E LITERATURA ,"REALISMO, VISAO ESTETICA E CONDICIONAMENTO HISTORICO. RENOVACAO ESTI-LISTICA. A FICCAO REALISTA. A TECNICA IMPRESSIONISTA. SITUACAO DA POESIANO REALISMO BRASILEIRO."
580, LITERATURA BRASILEIRA ,TEL0023 ,DEPTO TEORIA LITERARIA E LITERATURA ,Causas Originais do Modernismo Brasileiro A semana de arte moderna A expansao do modernismo no Brasil Modernismo e condicao periferica A fase iconoclasta A fase construtiva A geracao de 30 e a ideologia modernista O legado do modernismo.
580, LITERATURA BRASILEIRA ,TEL0024 ,DEPTO TEORIA LITERARIA E LITERATURA ,Origens e evolucao do estilo barroco. Reacao nacionalista. O arcadismo. A oratoria e a poesia do barroco no Brasil. As academias. Os arcades brasileiros.
580, LITERATURA BRASILEIRA CONTEMPORANEA,TEL0026 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Tendencias esteticas. Implicacoes com as artes visuais e a teoria da informacao. O romance, o conto e a cronica contemporanea. As vanguardas poeticas."
580, LITERATURA BRASILEIRA ,TEL0027 ,DEPTO TEORIA LITERARIA E LITERATURA ,A Arte dramatica e catequese. O romantismo e a literatura dramatica nacional. A comedia de costumes. Tendencias renovadoras no seculo XX. O  teatro contemporaneo. Leitura comentada de pecas  teatrais selecionadas.
580, FUNDAMENTOS DE HISTORIA LITERARIA,TEL0029 ,DEPTO TEORIA LITERARIA E LITERATURA ,Analise de obra de autores representativos dos principais estilos de epoca das grandes literaturas mundiais: caracteristicas basicas dos diversos periodos literarios.
580, LITERATURA FRANCESA ,TEL0032 ,DEPTO TEORIA LITERARIA E LITERATURA ,Introducao a Literatura Francesa. Movimentos e autores mais importantes do renascimento ao seculo XIX. Textos representativos. Introducao as tecnicas da dissertacao literaria.
580, LITERATURA FRANCESA ,TEL0033 ,DEPTO TEORIA LITERARIA E LITERATURA ,Le roman francais depuis le XVIIIe siecle. Reperes historiques et theoriques (les points forts des auteurs proposes). Lecture et analyse de textes.	Le programme du cours comporte des dossiers qui representent les elements suivants :Rappels du contexte historique des epoques/auteurs presentes.Influence du contexte historique sur la litterature de l'epoque.
580, LITERATURA FRANCESA ,TEL0034 ,DEPTO TEORIA LITERARIA E LITERATURA ,Evolucao do teatro frances da Idade Media a Contemporaneidade. O fato teatral e seus componentes: esteticas e formas dramaticas modos e lugares de producao praticas e tecnicas cenicas representacoes publicos jogos cenicos relacoes com as autoridades politicas e religiosas. Estudo dos autores mais significativos e leitura de obras relevantes.
580, LITERATURA FRANCESA ,TEL0035 ,DEPTO TEORIA LITERARIA E LITERATURA ,La poesie francaise du Moyen Age au XIXe siecle. Reperes historiques et theoriques. Lecture et analyse de textes. Le programme du cours comporte des dossiers qui representent les elements suivants :_Rappels du contexte historique des epoques/auteurs presentes._Influence du contexte historique sur la litterature de l'epoque.
580, LITERATURA DE LINGUA FRANCESA 2,TEL0038 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Literatura de expressao francesa no continente africano. Autores representativos. A  negritude"" e suas manifestacoes literarias."
580, LITERATURA INGLESA I ,TEL0040 ,DEPTO TEORIA LITERARIA E LITERATURA ,A PRODUCAO DA INGLATERRA NO SECULO XX.   ESTUDO  DE  OBRAS  DOS  PRINCIPAIS AUTORES.
580, LITERATURA INGLESA II ,TEL0041 ,DEPTO TEORIA LITERARIA E LITERATURA ,"A LITERATURA INGLESA MEDIEVAL. ESTUDO DE OBRAS DA EPOCA  ANGLO-  SAXONICA, EM TRADUCAO PARA O INGLES MODERNO. POESIA LIRICA, FRAGMENTOS  EPICOS E BEOWULF. A POESIA DO MEDIO-INGLES. CHAUCER. O TEOTRO MEDIEVAL"
580, LITERATURA INGLESA III ,TEL0042 ,DEPTO TEORIA LITERARIA E LITERATURA ,O Romantismo. A teoria e a pratica romantica. As origens do romance ingles moderno no seculo XVIII. O romance vitoriano.
580, LITERATURA INGLESA IV ,TEL0043 ,DEPTO TEORIA LITERARIA E LITERATURA ,"O teatro isabelino. Introducao a Shakespeare: estudo de pecas tragicas, comicas, historicas e  romances"
580, LITERATURA INGLESA V ,TEL0044 ,DEPTO TEORIA LITERARIA E LITERATURA ,Shakespeare. Estudo pormenorizado de tragedias selecionadas.
580, LITERATURA NORTE,TEL0045 ,DEPTO TEORIA LITERARIA E LITERATURA ,A PRODUCAO LITERARIA DOS ESTADOS UNIDOS NO SECULO XIX.   ESTUDO  DE OBRAS IMPORTANTES DESTE PERIODO.
580, LITERATURA NORTE,TEL0046 ,DEPTO TEORIA LITERARIA E LITERATURA ,O curso consistira de duas partes paralelas. A parte principal sera dedicada ao estudo de varias manifestacoes do Romantismo norte-americano e seus fundamentos ideologicos tendo como foco principal os ensaios dos Transcedentalistas e os contos de Edgar Allan Poe.A parte complementar  abrangera outros importantes aspectos da literatura norte-americana do seculo XIX.
580, LITERATURA NORTE,TEL0047 ,DEPTO TEORIA LITERARIA E LITERATURA ,O romance norte-americano do seculo XX. Leitura e analise de obras de um ou mais romancistas desse periodo.
580, LITERATURA AFRICANA EM LINGUA PORTUGUESA,TEL0056 ,DEPTO TEORIA LITERARIA E LITERATURA ,A colonizacao portuguesa na Africa. As culturas tradicionais africanas. As literaturas africanas de lingua portuguesa: conceito e historiografia. A producao literaria das nacoes de lingua portuguesa: poesia e narrativa. Outras manifestacoes literarias.
580, LITERATURA COMPARADA 2,TEL0058 ,DEPTO TEORIA LITERARIA E LITERATURA ,Aplicacao dos principios teoricos da literatura comparada a textos representativos das literaturas ocidentais. Confronto entre obras litgerarias de diferentges literaturas.
580, TEORIA DA NARRATIVA,TEL0060 ,DEPTO TEORIA LITERARIA E LITERATURA ,Teoria da narrativa e/ou teoria dos generos literarios. Analise da narrativa. Estudo teorico e aplicado da epopeia e da ficcao em prosa.
580, LITERATURA INGLESA VI ,TEL0071 ,DEPTO TEORIA LITERARIA E LITERATURA ,O romance ingles de suas origens ao seculo XXI.
580, TOPICOS ATUAIS EM LITERATURA,TEL0076 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Estudo exaustivo, monografico de um tema atual na area de Letras."
580, LITERATURA ESTRANGEIRA EM LINGUA VERNACULA,TEL0077 ,DEPTO TEORIA LITERARIA E LITERATURA ,Estudo (em lingua portuguesa) de manifestacoes de uma literatura estrangeira. Analise de textos representativos
580, CONTEXTOS CULTURAIS DA LITERATURA FRANCESA,TEL0080 ,DEPTO TEORIA LITERARIA E LITERATURA ,Fatos culturais e movimentos intelectuais mais importantes da Franca e seus reflexos na literatura francesa da renascenca aos nossos dias.
580, TOPICOS ESPECIAIS EM LITERATURA BRASILEIRA,TEL0089 ,DEPTO TEORIA LITERARIA E LITERATURA ,A definir
580, TEORIA E PRATICA DA ANALISE DO TEXTO,TEL0093 ,DEPTO TEORIA LITERARIA E LITERATURA ,Estudo das primeiras narracoes da humanidade e a sua evolucao ate o conto literario contemporaneo. Abordagem teorica e analises de cada um dos textos da bibliografia. Atraves das narrativas conhecer a mentalidade e os costumes de cada tempo historico.
580, TEORIA DA LINGUAGEM POETICA,TEL0097 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Conceito tradicional e moderno de forma e estrutura. O ritmo e o metro. a especificacao de linguagem poetica. Caminho da poesia: vanguarda, hermetismo, engajamento."
580, LABORATORIO DE LITERATURA PARA O ENSINO FUNDAMENTAL E MEDIO,TEL0098 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Literatura:conceito, historico, natureza, funcoes. Literatura Infanto-Juvenil : caracteristica. O espaco da Literatura no curriculo de 1 e 2 graus. Metodos e tecnicas para o estudo da literatura no ensino fundamental e medio. O livro didatico de literatura possibilidades e restricoes. A leitura da literatura."
580, CERVANTES E O QUIXOTE,TEL0099 ,DEPTO TEORIA LITERARIA E LITERATURA ,"BIOGRAFIA DE CERVANTES COMO TESTEMUNHA DE UMA EPOCA, SUA OBRA LITERA-RIA E LEITURA COMENTADA DAS PASSAGENS MAIS  REPRESSENTATIVAS DO QUIXOTE.IMPORTANCIA DO QUIXOTE NO DESENVOLVIMENTO DO ROMANCE MODERNO."
580, LITERATURA HISPANO ,TEL0100 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Los generos literarios durante el siglo XIX. Romanticismo, Literatura Gauchesca, Realismo, Modernismo. Autores y obras principales."
580, LITERATURA ESPANHOLA 3 ,TEL0102 ,DEPTO TEORIA LITERARIA E LITERATURA ,O SECULO XX. PRINCIPAIS  PERIODOS E AUTORES DESDE  COMECOS DO  SECULOATE A ATULIDADE.
580, GENEROS LITERARIOS NA LINGUA ESPANHOLA,TEL0103 ,DEPTO TEORIA LITERARIA E LITERATURA ,A LIRICA:  SUB-GENEROS  LIRICOS. A EPICA E A  NARRATIVA:  SUB-GENEROSEPICO-NARRATIVOS. O TEATRO: SUB-GENEROS DRAMATICOS. OUTROS GENEROS.  NO-COES DE METRICA.
580, LITERATURA HISPANO,TEL0105 ,DEPTO TEORIA LITERARIA E LITERATURA ,- Los grandes renovadores de la narrativa hispanoamericana. Antecedentes. Condiciones historicas y tendencias. Vanguardismo y posvanguardismo. El cuento y la novela. El boom latinoamericano.
580, LITERATURA ESPANHOLA 2 ,TEL0106 ,DEPTO TEORIA LITERARIA E LITERATURA ,Siglos XVIII y XIX Modernismo. La situacion de los generos literarios durante el siglo XVIII. Principales autores. El romanticismo: epoca y autores. Realismo y naturalismo en Europa.
580, LITERATURA HISPANO ,TEL0107 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Cronicas e poesias popular e culta na America. Autores renascentistas e barrocos.A prosa da ficcao. A ilustracao, autores e obras fundamentais."
580, LITERATURA ESPANHOLA 1 ,TEL0108 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Literatura popular e culta durante a Idade Media. ""Mester de Juglaria"" e ""Mester de Clerecia"". A prosa medieval. Origens do teatro.  Romancero e lirica tradicional. Renascimento. Conceito de  Siglo de Oro. Teatro barroco. Culteranismo e conceptismo."
580, FUNDAMENTOS DA LITERATURA BRASILEIRA CONTEMPORANEA,TEL0109 ,DEPTO TEORIA LITERARIA E LITERATURA ,Tendencias e caracteristicas basicas da Literatura Brasileira   Contem- poranea. Reflexos do momento historico na literatura. Tratamento   dado aos problemas sociais pela literatura. Autores de destaque.
580, PANORAMA DA LITERATURA BRASILEIRA,TEL0112 ,DEPTO TEORIA LITERARIA E LITERATURA ,TENDENCIAS E CARACTERISTICAS BASICAS DA FORMACAO DA  LITE-  TURA BRASILEIRA. IMPLICACOES PARA A FORMACAO DA CULTURA. AUTORES    DE  DESTAQUE.
580, LITERATURA JAPONESA 1,TEL0114 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Panoramica historica da literatura japonesa, dos primordios (periodo literario Jodai) ate o periodo Heian (periodo literario Chuko). Introducao da escrita chinesa (kanji) no Japao e desenvolvimento da escrita fonetica japonesa (kana)."
580, LITERATURA JAPONESA 2,TEL0115 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Panoramica historica da literatura japonesa, do periodo Kamakura (periodo literario Chusei) ate o periodo Edo (periodo literario Kinsei). O surgimento da narrativa militar na literatura."
580, LITERATURA JAPONESA 3,TEL0116 ,DEPTO TEORIA LITERARIA E LITERATURA ,Panoramica historica da literatura japonesa no Periodo Moderno. (Periodo Literario Kindai). A literatura numa epoca de grandes mudancas (de 1868 a I Grande Guerra). A epoca de crise: de 1910 a II Grande Guerra. Desenvolvimento da literatura no pos-guerra.
580, LITERATURA JAPONESA 4,TEL0117 ,DEPTO TEORIA LITERARIA E LITERATURA ,Leitura critica e analise literaria de obras no original da producao literaria moderna e/ou contemporanea do Japao.
580, MONOGRAFIA EM LITERATURA,TEL0118 ,DEPTO TEORIA LITERARIA E LITERATURA ,Desenvolvimento de estudo sobre a literatura visando a elaboracao de monografia final.
580, INTRODUCAO A CRITICA LITERARIA HISPANICA,TEL0207 ,DEPTO TEORIA LITERARIA E LITERATURA ,"Esta disciplina propoe refletir sobre os processos de configuracao das literaturas espanhola e hispano-americana a partir das perspectivas teoricas, historiograficas e criticas que dao conta das respectivas especificidades disciplinares, estabelecendo relacoes com os ambitos de pesquisa universitaria e da docencia em diferentes niveis do ensino. O curso contempla, dessa forma, colaborar com a formacao dos futuros profissionais da area no sentido de suas praticas de analise literaria e ensino da literatura."
343, SEMIOTICA E COMUNICACAO,FAC0008 ,FACULDADE DE COMUNICACAO ,
674, TOPICOS ESPECIAIS EM BIBLIOTECONOMIA E CIENCIA DA INFORMACAO,FCI0001 ,FACULDADE DE CIENCIA DA INFORMACAO ,Estudo de temas de carater geral ou especifico complementares as demais disciplinas do curso e relacionados com a Biblioteconomia ou com a Ciencia da Informacao.
674, PROJETO DE MONOGRAFIA EM BIBLIOTECONOMIA E CIENCIA DA INFORMACAO,FCI0010 ,FACULDADE DE CIENCIA DA INFORMACAO ,"Desenvolvimento das etapas do trabalho de conclusao de curso, sob a supervisao de um/a docente responsavel, visando a construcao do projeto que inclua: problema/questao de pesquisa, objetivos, justificativa, revisao bibliografica, proposta metodologica e cronograma para posterior elaboracao da monografia."
674, EDITORACAO,FCI0011 ,FACULDADE DE CIENCIA DA INFORMACAO ,"EMENTAIntroducao geral as tecnicas de edicao de textos e aos processos de producao, distribuicao e comercializacao de livros e periodicos.PROGRAMAPsicologia e fisiologia da leitura: principios de legibilidade etapas do processo de leitura. O processo de editoracao e edicao: etapas do processo profissionais. Processo grafico: o formato da pagina e os tipos de papel tipometria os tipos, a linha, a pagina os componentes do livro normas tecnicas de editoracao (ABNT). Editoracao eletronica de documentos: sistemas de editoracao eletronica tecnicas de editoracao eletronica. Editoracao eletronica de hiperdocumentos: conceito de textos e hipertextos o processo de navegacao autoria de hiperdocumentos.BIBLIOGRAFIAARAUJO, Emanuel. A construcao do livro: principios da tecnica de editoracao. Rio de Janeiro: Nova Fronteira Brasilia: INL, 1986. 674 p.KNICHALA, Catarina. Editoracao: tecnica da apresentacao do livro. Rio de Janeiro: Presenca Brasilia: INL, 1981. 66 p.MORGADO, Flavio. Simplificando o Word for Windows 6.0: solucoes criativas para escritores e revisores. Rio de Janeiro: Brasport, 1995. 453 p.PARKER, Roger. Desktop publishing & design para leigos. Sao Paulo: Berkeley, 1995. 328 p.RIBEIRO, Milton. Planejamento visual grafico. 3. ed. Brasilia: Linha, 1993. 464 p.ROBREDO, Jaime. Manual de editoracao. 2. ed. Brasilia: ABDF, 1988. 156 p.SILVA, Rafael S. Diagramacao: o planejamento visual grafico na comunicacao impressa. Sao Paulo: Summus, 1985. 149 p.VILAN FILHO, Jayme Leiro. Hipertexto: visao geral de uma nova  tecnologia de informacao. Ciencia da Informacao, Brasilia,  v. 23, n. 3, p. 295-308, set./dez. 1994."
674, INTRODUCAO A MUSEOLOGIA,FCI0013 ,FACULDADE DE CIENCIA DA INFORMACAO ,"Compreensao do surgimento e do desenvolvimento da ideia de museu. Formacao dos museus e suas categorias tipologicas, com destaque para a experiencia brasileira. Principais marcos referenciais teoricos da Museologia."
674, MUSEOLOGIA 1,FCI0014 ,FACULDADE DE CIENCIA DA INFORMACAO ,Analise do processo museologico: teorias e metodos. Teoria do objeto. Fato museal. Semiologia e Museologia.
